source	target
SP2	ZNF77
SP2	OVOL2
SP2	ZNF462
SP2	ZNF350
SP2	ZNF500
SP2	NR1D1
SP2	FOXA2
SP2	ZNF69
SP2	ZNF70
SP2	HLX
SP2	ZNF148
SP2	HAND2
SP2	ZNF277
SP2	PKNOX2
SP2	ZNF335
SP2	ZNF667
SP2	DMRTA1
SP2	ZFYVE20
SP2	LHX5
SP2	SOX17
SP2	IKZF4
SP2	ZMAT3
SP2	HOXC8
SP2	ZNF574
SP2	TUT1
SP2	RFX7
SP2	BCL11B
SP2	CCDC71
SP2	FOXL2
SP2	ZFP69B
SP2	ZNF747
SP2	EBF1
SP2	HOXB8
SP2	HOXB9
SP2	ZNF426
SP2	IRX3
SP2	IRX1
SP2	ZNF768
SP2	ZNF385D
SP2	ZFHX4
SP2	ZNF665
SP2	ZBTB3
SP2	ZDHHC11
SP2	CBLL1
SP2	ZNF671
SP2	ZNF672
SP2	ZNF606
SP2	ZNF703
SP2	TOE1
SP2	CENPT
SP2	ZSCAN16
SP2	ZNF34
SP2	ZNF436
SP2	HOXA3
SP2	ZNF696
SP2	TSC22D4
SP2	ZNF93
SP2	TCF7L1
SP2	THAP2
SP2	SETDB2
SP2	KLF16
SP2	MIXL1
SP2	DMRTA2
SP2	CHD6
SP2	ZNF333
SP2	ZNF527
SP2	ZC3H8
SP2	ZNF594
SP2	GLIS2
SP2	ZNF496
SP2	ZNF503
SP2	ZNF514
SP2	ZBTB45
SP2	FIZ1
SP2	TIGD5
SP2	MLXIPL
SP2	FOXQ1
SP2	LHX4
SP2	SSH2
SP2	ZFHX2
SP2	TRERF1
SP2	ZNF486
SP2	CREB3L1
SP2	FMNL2
SP2	ZNF518B
SP2	GSX2
SP2	ZNF618
SP2	ZNF526
SP2	ZFP90
SP2	ADAMTS19
SP2	RORA
SP2	DLX4
SP2	ZNF681
SP2	ZNF251
SP2	ZNF845
SP2	BATF2
SP2	ZNF837
SP2	OLIG1
SP2	ADAMTS17
SP2	ARX
SP2	ZC3H18
SP2	ZNF18
SP2	ZNF570
SP2	ZMAT2
SP2	ZNF564
SP2	ZNF25
SP2	ZBTB47
SP2	ZNF625
SP2	ZSCAN20
SP2	ZNF563
SP2	ZNF296
SP2	ZNF627
SP2	ZNF485
SP2	TIGD3
SP2	TIGD4
SP2	ZNF396
SP2	ZNF511
SP2	ZNF23
SP2	ZSCAN21
SP2	ZNF561
SP2	DEPDC4
SP2	ZNF441
SP2	ZNF440
SP2	ZNF786
SP2	ZSCAN29
SP2	ZNF597
SP2	ZNF362
SP2	ZNF385B
SP2	ZNF579
SP2	ARID2
SP2	THAP8
SP2	ZNF449
SP2	ZBTB9
SP2	HIF3A
SP2	ZNF488
SP2	ZNF524
SP2	ZNF791
SP2	ZFP1
SP2	ZNF367
SP2	ZFPM1
SP2	ZNF398
SP2	SALL3
SP2	ZNF57
SP2	TSHZ2
SP2	ZNF100
SP2	GTF2IRD2
SP2	DZIP1L
SP2	ZNF584
SP2	RFX6
SP2	ZNF547
SP2	ZNF660
SP2	ZNF775
SP2	GSC
SP2	ZNF575
SP2	OLIG3
SP2	ZNF792
SP2	SIX5
SP2	ZNF800
SP2	PKHD1L1
SP2	TUB
SP2	ZNF598
SP2	SNAI3
SP2	ZNF616
SP2	ZNF678
SP2	ZNF827
SP2	ZNF445
SP2	ZBTB12
SP2	BCL6B
SP2	ZNF283
SP2	ZNF595
SP2	SP8
SP2	CREB5
SP2	ZNF326
SP2	ZNF804A
SP2	MITF
SP2	GRHL1
SP2	ZNF600
SP2	ZFP69
SP2	ZC3H6
SP2	LENG9
SP2	ZNF254
SP2	ZNF784
SP2	E2F7
SP2	YY2
SP2	ZNF467
SP2	ZNF543
SP2	ZNF517
SP2	WT1
SP2	HNF1A
SP2	ZNF425
SP2	ETV3L
SP2	ZNF599
SP2	CSDE1
SP2	WDHD1
SP2	DUXA
SP2	ZNF793
SP2	ZNF749
SP2	ZNF451
SP2	ZNF613
SP2	ZNF207
SP2	CREBZF
SP2	ZNF493
SP2	ZNF154
SP2	ZBTB34
SP2	ZNF239
SP2	ELF4
SP2	ATF7
SP2	THAP5
SP2	PHB2
SP2	DUS3L
SP2	ZNF268
SP2	LARP4
SP2	ZNF607
SP2	ZNF764
SP2	ZNF548
SP2	ZFX
SP2	ZCCHC6
SP2	MYNN
SP2	ZNF783
SP2	ZNF497
SP2	CEBPG
SP2	NKX3-1
SP2	SOX5
SP2	MZF1
SP2	MAX
SP2	MKRN2
SP2	MBD4
SP2	HIF1A
SP2	AHR
SP2	DR1
SP2	HIVEP1
SP2	ID1
SP2	PLAGL2
SP2	POU3F1
SP2	PPP1R10
SP2	SKI
SP2	TCF21
SP2	TERF1
SP2	NR2C2
SP2	ZNF91
SP2	ZNF134
SP2	E2F2
SP2	HNF4G
SP2	TCF15
SP2	GCM2
SP2	GLI2
SP2	MNX1
SP2	SOX13
SP2	ZNF263
SP2	PLXNC1
SP2	NFATC1
SP2	SF3A3
SP2	ZNF17
SP2	ZNF208
SP2	DUSP12
SP2	STAT1
SP2	GMEB2
SP2	PRDM4
SP2	ANAPC2
SP2	RAX
SP2	POU2F3
SP2	ZBTB11
SP2	ARNT2
SP2	ZHX2
SP2	ZFYVE26
SP2	AHCTF1
SP2	ZNF337
SP2	CHD7
SP2	THAP1
SP2	EXOC2
SP2	ZKSCAN7
SP2	ZNF471
SP2	ZNF14
SP2	WIZ
SP2	DMRT1
SP2	RBM26
SP2	ZNF552
SP2	PBX4
SP2	ZFP2
SP2	SOX7
SP2	DOT1L
SP2	ZNF101
SP2	TIGD7
SP2	GATA5
SP2	ZFP82
SP2	ZNF653
SP2	ZNF420
SP2	THAP6
SP2	ZNF491
SP2	ZNF569
SP2	ZNF75A
SP2	MLX
SP2	TFAP2E
SP2	ZNF169
SP2	E2F6
SP2	ZNF710
SP2	MAFA
SP3	AR
SP3	CD36
SP3	GLI3
SP3	MET
SP3	PAX2
SP3	PAX6
SP3	PITX2
SP3	SOX9
SP3	VDR
SP3	XPA
SP3	EGR2
SP3	RFX5
SP3	HNF4A
SP3	THRB
SP3	TWIST1
SP3	TP53
SP3	CRX
SP3	RFX2
SP3	GRM6
SP3	NR3C2
SP3	RARA
SP3	RARB
SP3	RARG
SP3	ZNF429
SP3	ZNF782
SP3	ZNF470
SP3	RUNX1
SP3	PPARA
SP3	GATA3
SP3	ZNF787
SP3	GPATCH8
SP3	ZMAT5
SP3	BRPF1
SP3	RREB1
SP3	GTF2IRD2B
SP3	SP5
SP3	ZNF740
SP3	LIN28B
SP3	SREBF1
SP3	EBF3
SP3	ZNF835
SP3	ZNF473
SP3	TCEAL8
SP3	ZSCAN2
SP3	ZNF182
SP3	DEPDC5
SP3	ZNF761
SP3	MXI1
SP3	ZNF468
SP3	DSP
SP3	CUL4A
SP3	ZCCHC11
SP3	KIAA2018
SP3	ZNF655
SP3	ZNF766
SP3	ZIK1
SP3	ZMAT1
SP3	DNAJC21
SP3	FOXP1
SP3	ZNF763
SP3	ZNF260
SP3	ZNF789
SP3	ZNF107
SP3	ZNF638
SP3	TSC22D3
SP3	SP3
SP3	ZHX1
SP3	ZBTB16
SP3	ZSCAN26
SP3	ZNF805
SP3	FEZF1
SP3	ZNF688
SP3	ZNF197
SP3	MINK1
SP3	U2AF1
SP3	AHDC1
SP3	ZNF181
SP3	ARNTL
SP3	RUNX3
SP3	INF2
SP3	MAF
SP3	KLF10
SP3	NR2C1
SP3	ZNF174
SP3	GPR155
SP3	MYCL1
SP3	ZNF404
SP3	DMAP1
SP3	BOLA3
SP3	FOXK1
SP3	ZNF718
SP3	ZBTB7C
SP3	ZDHHC19
SP3	ZNF808
SP3	ZNF384
SP3	ZNF765
SP3	PRDM15
SP3	U2AF1L4
SP3	ATF3
SP3	ZXDC
SP3	HEY1
SP3	ANKZF1
SP3	GLIS3
SP3	ZNF596
SP3	WHSC1
SP3	TFAP2A
SP3	ZNF205
SP3	ZNF565
SP3	CARHSP1
SP3	ZNF706
SP3	MAZ
SP3	CHD2
SP3	RERE
SP3	SHPRH
SP3	ZNF626
SP3	UBTF
SP3	ZNF391
SP3	DEPDC7
SP3	NCOR2
SP3	ZNF682
SP3	ZNF586
SP3	BCLAF1
SP3	NFKB2
SP3	PRR3
SP3	TCF19
SP3	ZNF846
SP3	MIER1
SP3	IKZF2
SP3	XBP1
SP3	NKX2-1
SP3	ETV4
SP3	CASZ1
SP3	CUL4B
SP3	ZNF331
SP3	SP100
SP3	ZNF99
SP3	ZNF433
SP3	MYBL1
SP3	ZNF629
SP3	ZNF697
SP3	ZNF275
SP3	ZNF823
SP3	TBX18
SP3	MGA
SP3	ZNF799
SP3	PLAGL1
SP3	CPSF4
SP3	RGS9
SP3	ZNF623
SP3	ZGPAT
SP3	ZNF133
SP3	ZFP112
SP3	E2F5
SP3	ZBTB40
SP3	MYSM1
SP3	HIC1
SP3	ZBTB21
SP3	ZNF621
SP3	TOX2
SP3	ZNF506
SP3	PRDM8
SP3	ZNF146
SP3	TRIM32
SP3	ZNF578
SP3	REPIN1
SP3	RC3H2
SP3	ZNF707
SP3	ZNF219
SP3	PHF21A
SP3	ZNF160
SP3	ZNF836
SP3	ZNF142
SP3	ZBTB10
SP3	PLXNA4
SP3	ZNF83
SP3	ZNF250
SP3	EBF4
SP3	MECP2
SP3	ADAR
SP3	UBE2K
SP3	NFAT5
SP3	ZNF276
SP3	ELK1
SP3	FOSB
SP3	AEBP2
SP3	FOXP3
SP3	PLAG1
SP3	TP63
SP3	TP73
SP3	SMAD9
SP3	SLC39A10
SP3	MYRF
SP3	ZEB1
SP3	UBP1
SP3	ZNF717
SP3	ZBTB4
SP3	ZNF680
SP3	ZNF562
SP3	PLXNB1
SP3	NR1H3
SP3	SETBP1
SP3	MYB
SP3	SMARCC2
SP3	ZNF195
SP3	HMGB2
SP3	ZNF720
SP3	MEF2A
SP3	ZNF385A
SP3	MEF2C
SP3	SATB1
SP3	CIZ1
SP3	IRX2
SP3	ESRRG
SP3	RBM20
SP3	NOTO
SP3	NFIA
SP3	DEK
SP3	PBX3
SP3	TCF7
SP3	JDP2
SP3	DPF1
SP3	ZSCAN31
SP3	PAX7
SP3	HSF2
SP3	HMBOX1
SP3	ZMAT4
SP3	ZBTB43
SP3	NFATC2
SP3	NFATC4
SP3	NFE2
SP3	TRMT1
SP3	ZNF692
SP3	ZNF415
SP3	TCF3
SP3	RCOR3
SP3	PRDM6
SP3	ZNF841
SP3	CASP8AP2
SP3	DACH2
SP3	ZNF771
SP3	DMTF1
SP3	OSR2
SP3	HES4
SP3	PPP1R13L
SP3	ZNF669
SP3	NFYC
SP3	HES6
SP3	MXD3
SP3	ZNF438
SP3	ZBTB14
SP3	NFRKB
SP3	TRAFD1
SP3	ZNF234
SP3	SKIL
SP3	MKRN1
SP3	RELA
SP3	NR2F2
SP3	PRMT3
SP3	ZFY
SP3	KIAA1683
SP3	ETV3
SP3	ZBTB22
SP3	ZNF566
SP3	ZNF576
SP3	ZNF652
SP3	NFE2L2
SP3	SETDB1
SP3	NR1D2
SP3	ZNF200
SP3	HOPX
SP3	ZSCAN18
SP3	ZNF529
SP3	GATA2
SP3	ZNF414
SP3	TCF7L2
SP3	ZNF716
SP3	KLF8
SP3	GLI1
SP3	ZC3H14
SP3	ZNF138
SP3	SSH1
SP3	PLEKHA4
SP3	ZNF610
SP3	ZNF611
SP3	MAFF
SP3	ETS1
SP3	ETV1
SP3	PLXNB3
SP3	EWSR1
SP3	ZNF580
SP3	ZNF746
SP3	SHOX2
SP3	RAD51
SP3	ZBTB24
SP3	ZNF135
SP3	KIAA1549
SP3	ZNF605
SP3	NPAS3
SP3	NFKB1
SP3	LCORL
SP3	NKX2-5
SP3	AFF1
SP3	FLI1
SP3	TFEB
SP3	LCOR
SP3	FOXO4
SP3	ZBED1
SP3	CAMTA2
SP3	RNF166
SP3	PPARD
SP3	ZNF829
SP3	SATB2
SP3	ZFP62
SP3	ZNF701
SP3	ZNF668
SP3	ZNF430
SP3	ZNF347
SP3	ZNF641
SP3	ZNF573
SP3	ZNF555
SP3	TFCP2
SP3	NKRF
SP3	MRRF
SP3	LMX1A
SP3	LMX1B
SP3	ZFAT
SP3	HDX
SP3	KLF11
SP3	STAT6
SP3	ZBTB33
SP3	ZNF408
SP3	SP110
SP3	BACH1
SP3	NKX3-2
SP3	THRA
SP3	CTCF
SP3	RNF138
SP3	UNKL
SP3	TCF24
SP3	REST
SP3	ATF5
SP3	POGZ
SP3	MATR3
SP3	GRHL3
SP3	DDIT3
SP3	IRF4
SP3	CAMTA1
SP3	THAP3
SP3	ZFP91
SP3	MLL
SP3	IRF3
SP3	GABPA
SP3	CUL2
SP3	POU2F1
SP3	FOXJ3
SP3	COPS3
SP3	ZNF549
SP3	ZSCAN9
SP3	TGIF2
SP3	OTX1
SP3	ZNF778
SP3	ZNF513
SP3	ZNF821
SP3	NR4A1
SP3	ZNF559
SP3	PGR
SP3	MXD1
SP3	CUX1
SP3	EZH2
SP3	MBD1
SP3	ZNF670
SP3	ZNF695
SP3	ZNF664
SP3	RGS6
SP3	RBM10
SP3	ZNF568
SP3	TTF1
SP3	IRF6
SP3	KAT5
SP3	ZNF233
SP3	POU2F2
SP3	ZNF48
SP3	MEIS2
SP3	IKZF1
SP3	ZNF345
SP3	ZNF385C
SP3	ZNF691
SP3	ZNF790
SP3	ZBTB17
SP3	ZKSCAN3
SP3	ZNF410
SP3	E2F3
SP3	FOXM1
SP3	TCF4
SP3	TIGD6
SP3	ZNF124
SP3	STAT4
SP3	SPIB
SP3	HBP1
SP3	ARID5B
SP3	MST1R
SP3	NFIC
SP3	ARNTL2
SP3	TRIM3
SP3	SP1
SP3	IRX5
SP3	ZBTB7B
SP3	CDC5L
SP3	ZNF444
SP3	CREB3L4
SP3	ATF2
SP3	LHX8
SP3	ETS2
SP3	E2F8
SP3	ZNF74
SP3	RXRG
SP3	NR1H2
SP3	TEAD2
SP3	USP39
SP3	ZNF382
SP3	CUL3
SP3	COPS4
SP3	SP6
SP3	ZNF155
SP3	JRKL
SP3	ZNF267
SP3	ZNF211
SP3	LARP7
SP3	CREM
SP3	ZNF248
SP3	ZNF839
SP3	CLOCK
SP3	RXRB
SP3	PSMD11
SP3	OTX2
SP3	PROX1
SP3	TFAM
SP3	KLF7
SP3	NFIX
SP3	VPS72
SP3	ZFP41
SP3	ZNF423
SP3	MEF2D
SP3	IKZF5
SP3	ZNF700
SP3	CREBL2
SP3	DBP
SP3	EN2
SP3	EPAS1
SP3	FOXF1
SP3	FOXF2
SP3	FOXC1
SP3	FOXJ1
SP3	FOXO3
SP3	NR6A1
SP3	ID4
SP3	IRF7
SP3	ATF4
SP3	BNC1
SP3	CDX1
SP3	CENPB
SP3	EGR1
SP3	ETV6
SP3	EVX1
SP3	EZH1
SP3	FOXO1
SP3	GTF2E2
SP3	GTF2F1
SP3	GTF3A
SP3	HMGA1
SP3	HOXB2
SP3	HOXB5
SP3	FOXN2
SP3	IRF8
SP3	ID2
SP3	ID3
SP3	INSM1
SP3	IRF1
SP3	IRF2
SP3	JUN
SP3	JUNB
SP3	MAFG
SP3	MYBL2
SP3	NFX1
SP3	NFYA
SP3	NPAS1
SP3	NPAS2
SP3	PAWR
SP3	PBX2
SP3	PITX1
SP3	PSMD12
SP3	REL
SP3	RFX1
SP3	RFX3
SP3	SALL1
SP3	SMARCA1
SP3	SMARCC1
SP3	SMARCE1
SP3	SOX11
SP3	SP2
SP3	SP4
SP3	SRF
SP3	SSRP1
SP3	STAT3
SP3	NFE2L1
SP3	TCF12
SP3	TEAD4
SP3	TEF
SP3	TFAP2C
SP3	TGIF1
SP3	NR2E1
SP3	USF2
SP3	YY1
SP3	ZFP36
SP3	ZIC3
SP3	ZNF7
SP3	ZNF264
SP3	ZNF45
SP3	ZNF76
SP3	ZNF131
SP3	ZKSCAN1
SP3	ZNF140
SP3	ZNF141
SP3	ZNF143
SP3	ZNF189
SP3	ZNF202
SP3	CUL5
SP3	MLL2
SP3	HMGA2
SP3	EEA1
SP3	ZNF282
SP3	CUL1
SP3	SMARCA5
SP3	RFXANK
SP3	EDF1
SP3	MBD3
SP3	MBD2
SP3	EMX1
SP3	ZNF235
SP3	KLF4
SP3	NFE2L3
SP3	RUNX2
SP3	CEBPA
SP3	CREB1
SP3	DACH1
SP3	DVL1
SP3	DVL3
SP3	E4F1
SP3	ESRRA
SP3	FARSA
SP3	FGD1
SP3	FOXA1
SP3	FOXA3
SP3	HOXB7
SP3	FOXK2
SP3	MLLT3
SP3	NFATC3
SP3	YBX1
SP3	OVOL1
SP3	PKNOX1
SP3	SREBF2
SP3	PRKRIR
SP3	MTA2
SP3	LHX2
SP3	HAND1
SP3	ONECUT2
SP3	NRF1
SP3	PITX3
SP3	PPARG
SP3	SIM2
SP3	ZRSR2
SP3	MSC
SP3	CBX2
SP3	CEBPB
SP3	FOXN3
SP3	DLX3
SP3	DLX5
SP3	DLX6
SP3	ARID3A
SP3	E2F1
SP3	ELK3
SP3	NR2F6
SP3	FOXC2
SP3	FOS
SP3	FOSL2
SP3	GATA6
SP3	H1F0
SP3	HIST1H1C
SP3	HIST1H1E
SP3	HIST1H1A
SP3	ZBTB48
SP3	HMGB3
SP3	RBPJ
SP3	SMAD4
SP3	MYCN
SP3	SIX3
SP3	STAT2
SP3	FOSL1
SP3	MAFB
SP3	HMX2
SP3	HOXA1
SP3	HES1
SP3	HSF1
SP3	LHX1
SP3	LYL1
SP3	NHLH1
SP3	SOX3
SP3	ZNF354A
SP3	TCF20
SP3	TERF2
SP3	FARSB
SP3	ZNF256
SP3	RBM5
SP3	OLIG2
SP3	ZNF443
SP3	AKAP8
SP3	SMAD2
SP3	MTF1
SP3	SNAI1
SP3	TBX2
SP3	H1FX
SP3	IRF9
SP3	BPNT1
SP3	NEUROD2
SP3	PAX9
SP3	ZNF230
SP3	HMG20B
SP3	CREB3
SP3	MRPL28
SP3	DRAP1
SP3	MXD4
SP3	ALX3
SP3	ERF
SP3	RELB
SP3	TFE3
SP3	NCOA2
SP3	TCFL5
SP3	ZNF460
SP3	SRCAP
SP3	HIVEP2
SP3	ZFP36L2
SP3	PRRX1
SP3	SOX10
SP3	SOX12
SP3	ZNF33A
SP3	ZNF24
SP3	ZNF28
SP3	ZBTB25
SP3	NR4A3
SP3	ALX1
SP3	SOX30
SP3	RAPGEF4
SP3	DMC1
SP3	SOX21
SP3	TFDP1
SP3	USF1
SP3	ZIC2
SP3	ZNF41
SP3	ZNF79
SP3	ZNF90
SP3	ZNF92
SP3	ZNF175
SP3	ZNF184
SP3	ZXDB
SP3	SF3A2
SP3	KLF12
SP3	DPF3
SP3	ZFPM2
SP3	MACF1
SP3	PRDM2
SP3	ZNF212
SP3	HEY2
SP3	RAPGEF5
SP3	KIN
SP3	PLXNB2
SP3	RLF
SP3	STAT5B
SP3	ZNF281
SP3	EIF3K
SP3	PPP2R3B
SP3	ZNF215
SP3	ZNF180
SP3	TBX21
SP3	ZNF223
SP3	PREB
SP3	ZNF224
SP3	BAZ2A
SP3	KLF15
SP3	TRPS1
SP3	ZBTB44
SP3	ETV2
SP3	NR2E3
SP3	PATZ1
SP3	ZNF318
SP3	ZNF324
SP3	AKAP8L
SP3	AFF4
SP3	VENTX
SP3	ZNF544
SP3	TFCP2L1
SP3	ZKSCAN5
SP3	HEYL
SP3	SOX8
SP3	HOXC4
SP3	ZNF516
SP3	ZNF432
SP3	DHX34
SP3	ST18
SP3	ZNF646
SP3	TOX
SP3	ZC3H11A
SP3	TOX4
SP3	ZBED4
SP3	ZBTB5
SP3	HELZ
SP3	ZFP30
SP3	ADNP2
SP3	ZNF510
SP3	ZNF365
SP3	TCF25
SP3	ZNF292
SP3	PDS5B
SP3	ZC3H13
SP3	HIC2
SP3	PLXND1
SP3	ZC3H3
SP3	CIC
SP3	RCOR1
SP3	ZC3H4
SP3	CUX2
SP3	ADNP
SP3	SUZ12
SP3	ZNF10
SP3	EP400
SP3	ZZZ3
SP3	ZBTB20
SP3	ZBTB7A
SP3	KLF13
SP3	HP1BP3
SP3	PRRX2
SP3	ZNF274
SP3	ZNF639
SP3	PHF20
SP3	PLEK2
SP3	KLF3
SP3	ZNF581
SP3	SIX2
SP3	POLE3
SP3	CHRAC1
SP3	POGK
SP3	MIER2
SP3	ZC3H7B
SP3	BNC2
SP3	GATAD2A
SP3	ZNF280C
SP3	ZSCAN32
SP3	RNF125
SP3	SSH3
SP3	ZNF446
SP3	BCL11A
SP3	YEATS2
SP3	RBM22
SP3	ZNF358
SP3	HMG20A
SP3	LARP6
SP3	FOXJ2
SP3	SOX18
SP3	LGR4
SP3	YOD1
SP3	ZNF395
SP3	BATF3
SP3	RNF114
SP3	TERF2IP
SP3	RBM27
SP3	HES2
SP3	POLE4
SP3	SLC2A4RG
SP3	KCMF1
SP3	PRDM9
SP3	PRDM10
SP3	MNT
SP3	SALL4
SP3	GATAD2B
SP3	ZNF512B
SP3	ZNF490
SP3	PRR12
SP3	UBR4
SP3	ZNF624
SP3	ZNF319
SP3	CRAMP1L
SP3	ZFP28
SP3	ZNF687
SP3	HOMEZ
SP3	TSHZ3
SP3	ZBTB2
SP3	ZBTB26
SP3	DEAF1
SP3	ZNFX1
SP3	ZNF8
SP3	POLR2L
SP3	ZNF273
SP3	RBAK
SP3	GATAD1
SP3	ZNF77
SP3	OVOL2
SP3	ZNF462
SP3	ZNF350
SP3	ZNF500
SP3	NR1D1
SP3	FOXA2
SP3	ZNF69
SP3	ZNF70
SP3	HLX
SP3	ZNF148
SP3	HAND2
SP3	ZNF277
SP3	PKNOX2
SP3	ZNF335
SP3	ZNF667
SP3	DMRTA1
SP3	ZFYVE20
SP3	LHX5
SP3	SOX17
SP3	IKZF4
SP3	ZMAT3
SP3	HOXC8
SP3	ZNF574
SP3	TUT1
SP3	RFX7
SP3	BCL11B
SP3	CCDC71
SP3	FOXL2
SP3	ZFP69B
SP3	ZNF747
SP3	EBF1
SP3	HOXB8
SP3	HOXB9
SP3	ZNF426
SP3	IRX3
SP3	IRX1
SP3	ZNF768
SP3	ZNF385D
SP3	ZFHX4
SP3	ZNF665
SP3	ZBTB3
SP3	ZDHHC11
SP3	CBLL1
SP3	ZNF671
SP3	ZNF672
SP3	ZNF606
SP3	ZNF703
SP3	TOE1
SP3	CENPT
SP3	ZSCAN16
SP3	ZNF34
SP3	ZNF436
SP3	HOXA3
SP3	ZNF696
SP3	TSC22D4
SP3	ZNF93
SP3	TCF7L1
SP3	THAP2
SP3	SETDB2
SP3	KLF16
SP3	MIXL1
SP3	DMRTA2
SP3	CHD6
SP3	ZNF333
SP3	ZNF527
SP3	ZC3H8
SP3	ZNF594
SP3	GLIS2
SP3	ZNF496
SP3	ZNF503
SP3	ZNF514
SP3	ZBTB45
SP3	FIZ1
SP3	TIGD5
SP3	MLXIPL
SP3	FOXQ1
SP3	LHX4
SP3	SSH2
SP3	ZFHX2
SP3	TRERF1
SP3	ZNF486
SP3	CREB3L1
SP3	FMNL2
SP3	ZNF518B
SP3	GSX2
SP3	ZNF618
SP3	ZNF526
SP3	ZFP90
SP3	ADAMTS19
SP3	RORA
SP3	DLX4
SP3	ZNF681
SP3	ZNF251
SP3	ZNF845
SP3	BATF2
SP3	ZNF837
SP3	OLIG1
SP3	ADAMTS17
SP3	ARX
SP3	ZC3H18
SP3	ZNF18
SP3	ZNF570
SP3	ZMAT2
SP3	ZNF564
SP3	ZNF25
SP3	ZBTB47
SP3	ZNF625
SP3	ZSCAN20
SP3	ZNF563
SP3	ZNF296
SP3	ZNF627
SP3	ZNF485
SP3	TIGD3
SP3	TIGD4
SP3	ZNF396
SP3	ZNF511
SP3	ZNF23
SP3	ZSCAN21
SP3	ZNF561
SP3	DEPDC4
SP3	ZNF441
SP3	ZNF440
SP3	ZNF786
SP3	ZSCAN29
SP3	ZNF597
SP3	ZNF362
SP3	ZNF385B
SP3	ZNF579
SP3	ARID2
SP3	THAP8
SP3	ZNF449
SP3	ZBTB9
SP3	HIF3A
SP3	ZNF488
SP3	ZNF524
SP3	ZNF791
SP3	ZFP1
SP3	ZNF367
SP3	ZFPM1
SP3	ZNF398
SP3	SALL3
SP3	ZNF57
SP3	TSHZ2
SP3	ZNF100
SP3	GTF2IRD2
SP3	DZIP1L
SP3	ZNF584
SP3	RFX6
SP3	ZNF547
SP3	ZNF660
SP3	ZNF775
SP3	GSC
SP3	ZNF575
SP3	OLIG3
SP3	ZNF792
SP3	SIX5
SP3	ZNF800
SP3	PKHD1L1
SP3	TUB
SP3	ZNF598
SP3	SNAI3
SP3	ZNF616
SP3	ZNF678
SP3	ZNF827
SP3	ZNF445
SP3	ZBTB12
SP3	BCL6B
SP3	ZNF283
SP3	ZNF595
SP3	SP8
SP3	CREB5
SP3	ZNF326
SP3	ZNF804A
SP3	MITF
SP3	GRHL1
SP3	ZNF600
SP3	ZFP69
SP3	ZC3H6
SP3	LENG9
SP3	ZNF254
SP3	ZNF784
SP3	E2F7
SP3	YY2
SP3	ZNF467
SP3	ZNF543
SP3	ZNF517
SP3	WT1
SP3	HNF1A
SP3	ZNF425
SP3	ETV3L
SP3	ZNF599
SP3	CSDE1
SP3	WDHD1
SP3	DUXA
SP3	ZNF793
SP3	ZNF749
SP3	ZNF451
SP3	ZNF613
SP3	ZNF207
SP3	CREBZF
SP3	ZNF493
SP3	ZNF154
SP3	ZBTB34
SP3	ZNF239
SP3	ELF4
SP3	ATF7
SP3	THAP5
SP3	PHB2
SP3	DUS3L
SP3	ZNF268
SP3	LARP4
SP3	ZNF607
SP3	ZNF764
SP3	ZNF548
SP3	ZFX
SP3	ZCCHC6
SP3	MYNN
SP3	ZNF783
SP3	ZNF497
SP3	CEBPG
SP3	NKX3-1
SP3	SOX5
SP3	MZF1
SP3	MAX
SP3	MKRN2
SP3	MBD4
SP3	HIF1A
SP3	AHR
SP3	DR1
SP3	HIVEP1
SP3	ID1
SP3	PLAGL2
SP3	POU3F1
SP3	PPP1R10
SP3	SKI
SP3	TCF21
SP3	TERF1
SP3	NR2C2
SP3	ZNF91
SP3	ZNF134
SP3	E2F2
SP3	HNF4G
SP3	TCF15
SP3	GCM2
SP3	GLI2
SP3	MNX1
SP3	SOX13
SP3	ZNF263
SP3	PLXNC1
SP3	NFATC1
SP3	SF3A3
SP3	ZNF17
SP3	ZNF208
SP3	DUSP12
SP3	STAT1
SP3	GMEB2
SP3	PRDM4
SP3	ANAPC2
SP3	RAX
SP3	POU2F3
SP3	ZBTB11
SP3	ARNT2
SP3	ZHX2
SP3	ZFYVE26
SP3	AHCTF1
SP3	ZNF337
SP3	CHD7
SP3	THAP1
SP3	EXOC2
SP3	ZKSCAN7
SP3	ZNF471
SP3	ZNF14
SP3	WIZ
SP3	DMRT1
SP3	RBM26
SP3	ZNF552
SP3	PBX4
SP3	ZFP2
SP3	SOX7
SP3	DOT1L
SP3	ZNF101
SP3	TIGD7
SP3	GATA5
SP3	ZFP82
SP3	ZNF653
SP3	ZNF420
SP3	THAP6
SP3	ZNF491
SP3	ZNF569
SP3	ZNF75A
SP3	MLX
SP3	TFAP2E
SP3	ZNF169
SP3	E2F6
SP3	ZNF710
SP3	MAFA
SP3	HNF1B
SP3	SMAD5
SP3	ZNF774
SP3	ZNF121
SP3	LBX2
SP3	ZNF311
SP3	ZNF16
SP3	GPR123
SP3	CXXC1
SP3	ZNF43
SP3	IKZF3
SP3	VEZF1
SP3	ZNF770
SP3	ATMIN
SP3	ZNF593
SP3	TRIT1
SP3	ZC3HAV1
SP3	HOXB4
SP3	ZSCAN5A
SP3	ZNF329
SP3	CHD9
SP3	ZNF394
SP3	NRK
SP3	PMS1
SP3	THAP7
SP3	ARGFX
SP3	HSF4
SP3	COPS2
SP3	SPDEF
